full_path,file_name,dir_path,repo,loginflow,tenantflow,authenflow,authflow,usercreation,tenantcreation,tenantmodifcation
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/password/PasswordComplexityValidatorTest.java,PasswordComplexityValidatorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/password/,saas-platform-ms-user-manager,1,0,0,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/password/PasswordValidatorRulesTest.java,PasswordValidatorRulesTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/password/,saas-platform-ms-user-manager,1,0,0,1,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/ReviveUserValidatorTest.java,ReviveUserValidatorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,0,1,0,0,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/RoleSearchValidatorTest.java,RoleSearchValidatorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,0,0,0,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/RoleValidationUtilTest.java,RoleValidationUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,1,1,0,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/TenantLicenseFeatureValidatorTest.java,TenantLicenseFeatureValidatorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,0,0,1,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/UpdateUserValidatorTest.java,UpdateUserValidatorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,1,0,1,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/UserEmailUpdateValidatorTest.java,UserEmailUpdateValidatorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,1,0,0,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/UserValidRoleValidatorTest.java,UserValidRoleValidatorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,0,0,1,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/ValidationUtilCheckDeleteByIdOfSingleUserTest.java,ValidationUtilCheckDeleteByIdOfSingleUserTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,0,1,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/ValidationUtilTest.java,ValidationUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,0,0,0,1,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/ViewMemberValidatorTest.java,ViewMemberValidatorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/usermanager/validation/,saas-platform-ms-user-manager,1,0,0,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/utility/CustomAttributeUtilTest.java,CustomAttributeUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/utility/,saas-platform-ms-user-manager,1,1,0,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/utility/ProductCatalogUtilTest.java,ProductCatalogUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/utility/,saas-platform-ms-user-manager,0,0,0,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/utility/UtilityServiceImplTest.java,UtilityServiceImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/utility/,saas-platform-ms-user-manager,1,0,0,0,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/viewmanager/dao/ViewMemberDaoImplTest.java,ViewMemberDaoImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/viewmanager/dao/,saas-platform-ms-user-manager,0,0,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/viewmanager/dao/ViewMemberIdTest.java,ViewMemberIdTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/viewmanager/dao/,saas-platform-ms-user-manager,0,1,0,1,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/viewmanager/dao/ViewMemberMappingEntityTest.java,ViewMemberMappingEntityTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/viewmanager/dao/,saas-platform-ms-user-manager,0,1,0,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/viewmanager/service/ViewMemberServiceV1ImplTest.java,ViewMemberServiceV1ImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/comp/manage/viewmanager/service/,saas-platform-ms-user-manager,1,1,0,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/AsyncCognitoConfigurationTest.java,AsyncCognitoConfigurationTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/,saas-platform-ms-user-manager,0,0,1,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/AsyncConfigurationTest.java,AsyncConfigurationTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/,saas-platform-ms-user-manager,1,1,1,1,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/AsyncDefaultUserCreateConfigurationTest.java,AsyncDefaultUserCreateConfigurationTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/,saas-platform-ms-user-manager,0,0,1,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/AsyncImportUserConfigurationTest.java,AsyncImportUserConfigurationTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/,saas-platform-ms-user-manager,1,0,0,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/AsyncPatchDdbUserForAssignRoleTest.java,AsyncPatchDdbUserForAssignRoleTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/,saas-platform-ms-user-manager,1,1,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/AsyncRoleSyncConfigurationTest.java,AsyncRoleSyncConfigurationTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/,saas-platform-ms-user-manager,1,0,1,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/AsyncTenantConfigurationTest.java,AsyncTenantConfigurationTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/,saas-platform-ms-user-manager,1,1,0,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/AsyncUpdateDdbUserTest.java,AsyncUpdateDdbUserTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/,saas-platform-ms-user-manager,0,1,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/AwsSdkMetricsMonitoringTest.java,AwsSdkMetricsMonitoringTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/config/,saas-platform-ms-user-manager,0,1,1,0,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/health/CustomMemoryHealthCheckTest.java,CustomMemoryHealthCheckTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/health/,saas-platform-ms-user-manager,0,0,1,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/json/parser/JsonParserConfigurationTest.java,JsonParserConfigurationTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/json/parser/,saas-platform-ms-user-manager,0,1,0,1,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/platform/employeeGroups/EmployeeGroupTest.java,EmployeeGroupTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/platform/employeeGroups/,saas-platform-ms-user-manager,0,0,0,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/shutdownHook/CustomThreadDumpCollectorTest.java,CustomThreadDumpCollectorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/shutdownHook/,saas-platform-ms-user-manager,0,0,0,0,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/startup/SecureUserCreatorTest.java,SecureUserCreatorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/startup/,saas-platform-ms-user-manager,0,1,1,0,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AcknowledgementUtilTest.java,AcknowledgementUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,1,1,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AsyncCleanUpUtilTest.java,AsyncCleanUpUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,1,1,0,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AsyncDeleteUtilTest.java,AsyncDeleteUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,1,0,1,0,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AsyncExternalNotificationUtilTest.java,AsyncExternalNotificationUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,1,1,0,1,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AsyncMigratePoolForInactivityDaysTest.java,AsyncMigratePoolForInactivityDaysTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,1,1,1,1,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AsyncMigrationCognitoUtilityTest.java,AsyncMigrationCognitoUtilityTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,0,1,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AsyncMigrationForLoginAuthenticatorTest.java,AsyncMigrationForLoginAuthenticatorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,1,0,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AsyncPerfCognitoMigrateUtilTest.java,AsyncPerfCognitoMigrateUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,1,0,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AsyncRoleUtilTest.java,AsyncRoleUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,0,1,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AsyncUserCreationUtilTest.java,AsyncUserCreationUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,0,1,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AsyncUserMigrationToAuthTableTest.java,AsyncUserMigrationToAuthTableTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,1,0,0,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AsyncUserUpdateUtilTest.java,AsyncUserUpdateUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,1,1,1,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AuthenticationBasicUtilTest.java,AuthenticationBasicUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,0,0,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AuthenticationUtilTest.java,AuthenticationUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,1,1,1,0,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/AuthorizationUtilTest.java,AuthorizationUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,1,1,0,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/Base64UtilTest.java,Base64UtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,1,0,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/bulkUpdate/BulkUpdateFactoryTest.java,BulkUpdateFactoryTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/bulkUpdate/,saas-platform-ms-user-manager,0,0,0,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/bulkUpdate/TeamBulkUpdateUtilImplTest.java,TeamBulkUpdateUtilImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/bulkUpdate/,saas-platform-ms-user-manager,1,1,1,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/CustomOptimizedUUIDGeneratorTest.java,CustomOptimizedUUIDGeneratorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,0,0,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/CustomTokenUtilTest.java,CustomTokenUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,1,0,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/EntityUtilTest.java,EntityUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,1,1,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/IdmUtilTest.java,IdmUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,1,1,0,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/JointUserAsyncKinesisUtilTest.java,JointUserAsyncKinesisUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,0,0,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/KinesisDataUtilTest.java,KinesisDataUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,1,1,1,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/lambda/LambdaExecutorImplTest.java,LambdaExecutorImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/lambda/,saas-platform-ms-user-manager,0,0,0,0,0,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/MigrationUtilTest.java,MigrationUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,0,1,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/ReflectionUtil.java,ReflectionUtil.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,1,1,0,1,1,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/RoleUtilTest.java,RoleUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,0,1,1,0,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/sns/SNSNotificationImplTest.java,SNSNotificationImplTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/sns/,saas-platform-ms-user-manager,1,1,0,1,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/TokenComparatorTest.java,TokenComparatorTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,1,1,1,1,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/UserServiceUtilTest.java,UserServiceUtilTest.java,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/java/com/nice/saas/wfo/util/,saas-platform-ms-user-manager,1,0,0,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/client/HttpClientWhenCompletePostRequestObjectThenEmpty.json,HttpClientWhenCompletePostRequestObjectThenEmpty.json,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/client/,saas-platform-ms-user-manager,1,1,0,1,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/client/HttpClientWhenCompletePostRequestObjectThenParseException.json,HttpClientWhenCompletePostRequestObjectThenParseException.json,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/client/,saas-platform-ms-user-manager,0,1,0,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/client/HttpClientWhenCompletePostRequestObjectThenRespondEmpty.json,HttpClientWhenCompletePostRequestObjectThenRespondEmpty.json,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/client/,saas-platform-ms-user-manager,1,1,0,0,0,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/client/HttpClientWhenCompletePostRequestObjectThenRespondFailure.json,HttpClientWhenCompletePostRequestObjectThenRespondFailure.json,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/client/,saas-platform-ms-user-manager,1,0,1,1,0,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/client/HttpClientWhenCompletePostRequestObjectThenRespondSuccess.json,HttpClientWhenCompletePostRequestObjectThenRespondSuccess.json,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/client/,saas-platform-ms-user-manager,0,1,1,0,1,0,1
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/licences.json,licences.json,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/,saas-platform-ms-user-manager,0,1,1,0,1,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/sample_data_failure.json,sample_data_failure.json,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/,saas-platform-ms-user-manager,0,0,0,1,1,1,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/sample_data_success.json,sample_data_success.json,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/,saas-platform-ms-user-manager,1,0,1,0,0,0,0
/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/sample_data_success_joint_user_update.json,sample_data_success_joint_user_update.json,/C/Harshad.Ambekar/NICE/bitbucket/saas-platform-ms-user-manager/impl/src/test/resources/,saas-platform-ms-user-manager,1,1,1,1,1,1,1
